days_to_maturity,avg_temperature_C,min_temperature_C,max_temperature_C,humidity_percent,co2_ppm,light_intensity_lux,photoperiod_hours,irrigation_mm,fertilizer_N_kg_ha,fertilizer_P_kg_ha,fertilizer_K_kg_ha,pest_severity,pH,yield_kg_per_m2,variety_Beefsteak,variety_Cherry,variety_Heirloom,variety_Roma,temp_range,NPK_total,N_ratio,P_ratio,K_ratio,light_energy
88.0,25.4,22.5,26.6,80.9,796.0,41996.0,13.1,7.1,206.0,86.0,167.0,0.0,6.9,18.54,1,0,0,0,4.100000000000001,459.0,0.44880174194160843,0.1873638340144579,0.3638344218652845,550147.6
79.0,27.1,26.0,28.9,73.9,839.0,34835.0,14.0,8.5,166.0,64.0,188.0,3.0,6.4,9.9,0,0,0,1,2.8999999999999986,418.0,0.397129185652801,0.15311004748059798,0.44976076447425656,487690.0
87.0,22.4,20.2,23.6,80.4,570.0,26563.0,11.6,8.8,214.0,73.0,180.0,2.0,7.0,9.37,0,0,0,1,3.400000000000002,467.0,0.4582441103677856,0.15631691615349697,0.3854389713373898,308130.8
63.0,23.1,21.4,26.3,76.8,984.0,41657.0,15.8,6.9,224.0,72.0,206.0,4.0,7.5,17.72,0,0,0,1,4.900000000000002,502.0,0.4462151385533563,0.14342629453500738,0.41035856491960443,658180.6
84.0,22.4,21.3,24.8,78.8,934.0,46191.0,15.8,7.7,152.0,118.0,188.0,1.2,7.0,18.74,1,0,0,0,3.5,458.0,0.33187772853301806,0.257641920834843,0.4104803484487329,729817.8
83.0,17.6,14.5,20.2,71.9,874.0,32796.0,12.7,1.8,155.0,92.0,234.0,0.0,6.7,11.26,0,0,0,1,5.699999999999999,481.0,0.32224532157537356,0.1912681908705443,0.48648648547508005,416509.19999999995
88.0,23.2,20.6,24.4,69.1,903.0,29437.0,10.0,7.7,170.0,60.0,175.0,3.1,5.9,15.86,0,0,0,1,3.799999999999997,405.0,0.41975308538332573,0.14814814778235025,0.43209876436518824,294370.0
67.0,24.5,23.4,26.3,76.1,678.0,31804.0,15.9,7.4,173.0,70.0,222.0,2.9,6.6,15.01,0,0,0,1,2.900000000000002,465.0,0.3720430099525957,0.1505376340848653,0.4774193538120014,505683.60000000003
85.0,22.7,21.1,24.0,80.7,785.0,21003.0,10.0,9.7,169.0,71.0,188.0,0.0,5.6,11.32,0,0,1,0,2.8999999999999986,428.0,0.3948598121615425,0.16588785007970128,0.4392523354223076,210030.0
62.0,26.2,25.0,28.3,81.3,878.0,45189.0,13.6,6.0,223.0,72.0,190.0,1.4,7.2,22.64,0,0,0,1,3.3000000000000007,485.0,0.45979381348496123,0.14845360794133278,0.39175257651185036,614570.4
60.0,24.4,21.2,28.0,65.1,836.0,26165.0,13.1,8.7,248.0,111.0,184.0,0.6,6.9,13.21,0,0,0,1,6.800000000000001,543.0,0.4567219144443427,0.20441988912629855,0.33885819458773814,342761.5
79.0,22.1,20.7,24.3,93.2,928.0,23061.0,10.0,6.3,150.0,111.0,232.0,0.5,7.2,14.66,0,1,0,0,3.6000000000000014,493.0,0.3042596342712786,0.2251521293607462,0.47058823433957764,230610.0
85.0,24.0,20.8,27.0,69.8,886.0,46674.0,15.5,3.7,161.0,74.0,239.0,4.1,6.6,20.71,0,0,1,0,6.199999999999999,474.0,0.3396624465407965,0.15611814313055244,0.5042194082189464,723447.0
63.0,28.5,27.5,29.9,58.4,1089.0,42660.0,15.6,5.4,232.0,64.0,205.0,2.4,6.7,24.89,0,1,0,0,2.3999999999999986,501.0,0.46307385137111007,0.12774451072306484,0.4091816359098171,665496.0
80.0,26.3,22.6,29.3,74.3,706.0,20320.0,10.0,7.9,223.0,86.0,227.0,0.5,6.2,15.25,1,0,0,0,6.699999999999999,536.0,0.41604477534320006,0.160447760894687,0.4235074618964413,203200.0
66.0,23.3,20.6,24.6,65.2,563.0,27846.0,10.0,6.8,217.0,81.0,241.0,1.5,6.0,14.91,0,0,1,0,4.0,539.0,0.40259740185046866,0.15027829285662656,0.4471243034376173,278460.0
80.0,26.4,24.8,28.0,88.5,599.0,27743.0,10.0,8.3,211.0,88.0,201.0,1.3,7.0,12.8,0,1,0,0,3.1999999999999993,500.0,0.421999999156,0.175999999648,0.401999999196,277430.0
89.0,23.5,22.3,25.3,80.5,650.0,35257.0,15.7,11.2,225.0,71.0,237.0,0.9,6.4,14.84,0,0,1,0,3.0,533.0,0.4221388359809778,0.133208254909553,0.4446529072332966,553534.9
78.0,26.9,24.8,29.9,73.3,801.0,24825.0,10.0,5.4,158.0,63.0,165.0,2.7,6.1,17.65,1,0,0,0,5.099999999999998,386.0,0.4093264238100352,0.1632124348103305,0.4274611387889608,248250.0
85.0,25.2,24.0,26.6,68.3,653.0,42518.0,15.7,5.9,186.0,67.0,154.0,0.7,5.6,24.96,0,0,0,1,2.6000000000000014,407.0,0.45700245587960087,0.16461916421469494,0.3783783774487018,667532.6
90.0,23.7,22.7,24.9,67.2,926.0,40719.0,14.5,7.2,167.0,77.0,190.0,1.0,6.3,17.76,0,0,1,0,2.1999999999999993,434.0,0.38479262584149165,0.17741935442990933,0.43778801742445156,590425.5
62.0,25.4,24.3,27.5,79.3,819.0,47373.0,15.9,7.8,233.0,75.0,237.0,0.0,6.4,20.59,0,0,0,1,3.1999999999999993,545.0,0.42752293499537075,0.13761467864657856,0.43486238452318826,753230.7000000001
63.0,29.0,27.6,32.2,73.4,730.0,34755.0,15.5,7.0,193.0,84.0,180.0,1.4,6.3,18.45,1,0,0,0,4.600000000000001,457.0,0.4223194739117736,0.18380743942274083,0.3938730844773018,538702.5
69.0,25.0,23.5,26.4,82.2,907.0,20313.0,10.0,8.8,191.0,78.0,155.0,2.8,6.8,13.59,0,1,0,0,2.8999999999999986,424.0,0.4504716970507743,0.18396226371707014,0.365566036873665,203130.0
77.0,24.9,23.5,27.0,95.4,752.0,34828.0,15.4,5.8,209.0,115.0,242.0,5.1,6.2,20.84,0,0,1,0,3.5,566.0,0.36925794987763616,0.20318021165515865,0.4275618367004208,536351.2000000001
64.0,26.6,25.1,27.6,85.0,813.0,24451.0,10.0,6.5,212.0,86.0,223.0,5.5,7.1,12.13,1,0,0,0,2.5,521.0,0.4069097880865455,0.1650671781860515,0.4280230318080172,244510.0
64.0,24.8,23.0,26.6,71.6,919.0,21996.0,10.1,10.1,229.0,100.0,167.0,0.6,6.0,14.38,0,1,0,0,3.6000000000000014,496.0,0.461693547456263,0.20161290281932884,0.33669354770827914,222159.6
88.0,25.0,23.4,26.5,86.0,633.0,31643.0,13.3,6.4,181.0,73.0,159.0,1.2,6.1,17.91,0,0,0,1,3.1000000000000014,413.0,0.4382566575344875,0.17675544751390934,0.38498789253029564,420851.9
71.0,28.9,26.6,31.3,77.0,875.0,40611.0,14.5,9.5,166.0,62.0,155.0,1.2,6.2,13.44,0,1,0,0,4.699999999999999,383.0,0.4334203644036022,0.1618798951386948,0.40469973784673696,588859.5
63.0,21.1,20.0,22.5,84.8,761.0,15245.0,10.0,7.1,202.0,90.0,203.0,4.0,6.0,12.55,1,0,0,0,2.5,495.0,0.4080808072564024,0.18181818145087236,0.41010100927252324,152450.0
86.0,25.0,22.5,26.1,82.7,699.0,27724.0,10.0,7.3,154.0,90.0,158.0,3.6,7.0,14.32,0,1,0,0,3.6000000000000014,402.0,0.38308457616148117,0.22388059645800848,0.3930348248929482,277240.0
62.0,26.1,24.0,27.4,73.4,763.0,22837.0,10.9,8.8,187.0,108.0,162.0,3.4,6.0,13.41,0,0,0,1,3.3999999999999986,457.0,0.40919037109586354,0.23632385068638107,0.3544857760295716,248923.30000000002
84.0,22.6,19.7,25.7,72.0,773.0,39723.0,15.7,9.9,167.0,88.0,163.0,1.6,6.4,10.5,0,1,0,0,6.0,418.0,0.39952153014468533,0.21052631528582222,0.38995215217714796,623651.1
62.0,27.6,24.8,30.6,66.6,799.0,45897.0,14.8,8.7,177.0,86.0,204.0,3.2,6.1,18.63,0,0,0,1,5.800000000000001,467.0,0.3790149884817666,0.18415417519453067,0.4368308341823751,679275.6
86.0,21.3,19.4,23.8,65.0,1006.0,32410.0,12.9,8.3,227.0,54.0,195.0,3.1,5.8,16.57,0,0,1,0,4.400000000000002,476.0,0.47689075530064967,0.11344537791292988,0.40966386468558014,418089.0
72.0,26.0,24.8,27.2,69.3,657.0,51169.0,16.0,7.9,168.0,70.0,179.0,1.1,6.6,19.17,1,0,0,0,2.3999999999999986,417.0,0.40287769687559305,0.1678657070314971,0.4292565936948283,818704.0
73.0,25.9,23.5,28.4,68.9,686.0,24567.0,10.1,9.4,183.0,79.0,218.0,0.1,6.6,14.6,0,0,0,1,4.899999999999999,480.0,0.38124999920572916,0.1645833329904514,0.45416666572048614,248126.69999999998
88.0,24.0,22.3,25.9,80.3,721.0,30490.0,16.0,10.9,203.0,111.0,234.0,0.0,6.3,11.98,0,1,0,0,3.599999999999998,548.0,0.37043795552839787,0.202554744155922,0.4270072984908626,487840.0
61.0,26.9,24.2,28.5,78.2,926.0,24940.0,10.0,4.2,193.0,63.0,172.0,2.8,7.4,12.62,0,1,0,0,4.300000000000001,428.0,0.45093457838566686,0.1471962613383265,0.401869157939558,249400.0
76.0,24.0,22.5,25.3,65.6,824.0,18086.0,10.0,8.8,247.0,109.0,174.0,0.4,7.0,15.31,1,0,0,0,2.8000000000000007,530.0,0.4660377349697401,0.2056603769704521,0.3283018861730153,180860.0
90.0,23.1,21.1,26.8,81.1,954.0,21806.0,10.2,5.4,198.0,61.0,160.0,1.6,6.1,15.43,0,0,0,1,5.699999999999999,419.0,0.4725536981561964,0.14558472518953527,0.38186157426763345,222421.19999999998
61.0,25.8,24.0,27.6,84.8,1034.0,32970.0,13.4,5.0,248.0,73.0,200.0,3.2,6.4,22.05,1,0,0,0,3.6000000000000014,521.0,0.4760076766295438,0.14011516287885764,0.3838771585722128,441798.0
78.0,21.7,20.6,23.0,77.3,714.0,20529.0,10.0,7.6,152.0,74.0,220.0,0.0,6.2,13.5,0,1,0,0,2.3999999999999986,446.0,0.3408071741237507,0.16591928213919444,0.4932735414949024,205290.0
80.0,25.8,23.7,28.1,87.3,781.0,25679.0,10.0,7.0,238.0,75.0,212.0,1.8,6.2,18.85,0,0,1,0,4.400000000000002,525.0,0.45333333246984125,0.142857142585034,0.4038095230403628,256790.0
71.0,21.6,20.2,23.6,64.4,1006.0,41257.0,15.9,8.6,237.0,51.0,194.0,0.2,5.8,12.75,1,0,0,0,3.400000000000002,482.0,0.49170124379315094,0.10580912841118438,0.4024896257209759,655986.3
78.0,26.3,24.7,28.2,79.5,934.0,24597.0,10.0,7.7,152.0,107.0,215.0,0.9,7.3,13.98,1,0,0,0,3.5,474.0,0.3206751048087023,0.22573839614823124,0.45358649693336184,245970.0
63.0,24.5,22.2,27.0,72.1,577.0,38703.0,15.9,6.9,171.0,74.0,201.0,2.4,7.3,17.6,0,0,0,1,4.800000000000001,446.0,0.3834080708892196,0.16591928213919444,0.4506726447294335,615377.7000000001
72.0,25.8,23.3,28.4,82.3,1017.0,19470.0,10.0,7.6,157.0,73.0,219.0,3.9,6.7,9.05,0,1,0,0,5.099999999999998,449.0,0.3496659234974033,0.1625835185688563,0.48775055570656894,194700.0
70.0,22.6,20.7,25.1,76.7,888.0,35566.0,10.9,6.7,212.0,63.0,183.0,3.9,5.4,21.16,0,0,0,1,4.400000000000002,458.0,0.4628820950592094,0.1375545848525009,0.3995633179048836,387669.4
62.0,25.8,24.7,28.6,77.1,782.0,44093.0,14.3,8.9,171.0,76.0,237.0,0.1,6.2,14.05,0,1,0,0,3.900000000000002,484.0,0.3533057843939963,0.15702479306399836,0.4896694204758896,630529.9
64.0,25.5,23.8,27.8,70.9,781.0,25048.0,10.0,6.3,156.0,78.0,237.0,1.8,6.1,17.7,1,0,0,0,4.0,471.0,0.3312101903795962,0.1656050951897981,0.5031847123074634,250480.0
78.0,20.9,18.3,24.5,78.7,789.0,26351.0,10.0,5.9,157.0,95.0,214.0,0.0,7.0,20.11,0,0,1,0,6.199999999999999,466.0,0.33690987052165267,0.2038626605067325,0.45922746682569215,263510.0
88.0,30.5,29.3,32.6,79.4,1134.0,36108.0,14.5,11.6,234.0,119.0,197.0,5.0,5.6,15.59,1,0,0,0,3.3000000000000007,550.0,0.42545454468099175,0.21636363597024794,0.35818181753057854,523566.0
65.0,27.7,26.7,29.5,78.1,708.0,45895.0,15.7,4.3,245.0,85.0,197.0,1.4,6.6,20.32,0,1,0,0,2.8000000000000007,527.0,0.4648956347914694,0.16129032227459142,0.373814041036406,720551.5
87.0,24.9,23.6,28.7,77.1,1009.0,43650.0,15.1,9.1,220.0,91.0,233.0,0.0,6.7,20.17,0,1,0,0,5.099999999999998,544.0,0.40441176396247835,0.16727941145720696,0.4283088227420794,659115.0
77.0,23.8,21.4,27.2,72.6,827.0,23578.0,10.0,8.3,194.0,85.0,228.0,1.0,7.0,12.8,0,1,0,0,5.800000000000001,507.0,0.3826429972728935,0.16765285962987603,0.4497041411248439,235780.0
88.0,23.5,22.4,26.2,82.9,618.0,43685.0,15.9,8.1,241.0,72.0,240.0,0.4,6.8,18.08,0,0,0,1,3.8000000000000007,553.0,0.43580470083941286,0.13019891477360052,0.4339963825786684,694591.5
90.0,27.6,26.1,28.7,82.6,663.0,32262.0,13.9,10.2,215.0,72.0,173.0,2.8,6.5,13.36,0,1,0,0,2.599999999999998,460.0,0.46739130333175805,0.15652173879017015,0.3760869557041588,448441.8
61.0,23.4,20.2,24.6,80.7,1070.0,41699.0,15.9,4.7,177.0,116.0,182.0,0.0,6.6,23.98,1,0,0,0,4.400000000000002,475.0,0.3726315781628809,0.24421052580166205,0.3831578939301939,663014.1
64.0,22.7,21.2,24.3,82.7,904.0,36176.0,15.6,4.6,239.0,68.0,236.0,0.0,6.5,25.73,0,0,0,1,3.1000000000000014,543.0,0.4401473288395077,0.12523020234764234,0.43462246697122936,564345.6
84.0,25.2,24.2,26.5,58.0,781.0,27724.0,10.3,3.9,207.0,61.0,248.0,5.4,7.1,19.35,0,0,1,0,2.3000000000000007,516.0,0.40116278992022714,0.11821705403446307,0.4806201541073253,285557.2
63.0,28.7,27.5,30.1,80.7,896.0,36094.0,12.9,8.5,242.0,65.0,175.0,3.0,6.2,17.4,0,1,0,0,2.6000000000000014,482.0,0.5020746877550317,0.1348547715044507,0.3630705386658288,465612.60000000003
72.0,23.9,20.8,26.6,84.3,833.0,27064.0,13.3,5.2,229.0,117.0,173.0,3.3,6.6,22.81,0,0,1,0,5.800000000000001,519.0,0.4412331398049458,0.22543352557719937,0.33333333269107257,359951.2
67.0,25.5,23.9,27.9,83.5,875.0,42740.0,15.5,6.1,219.0,102.0,151.0,3.6,6.2,18.87,0,0,1,0,4.0,472.0,0.4639830498644427,0.21610169445741167,0.31991525355950157,662470.0
80.0,24.5,21.2,25.9,79.2,524.0,18909.0,10.0,8.6,220.0,80.0,180.0,0.0,6.3,15.57,1,0,0,0,4.699999999999999,480.0,0.45833333237847224,0.16666666631944443,0.37499999921875,189090.0
86.0,26.8,24.1,29.5,89.1,657.0,32581.0,13.9,8.9,160.0,117.0,185.0,2.3,6.3,11.77,0,0,0,1,5.399999999999999,462.0,0.3463203455707352,0.2532467526986001,0.40043289956616257,452875.9
72.0,27.1,24.3,29.8,79.2,775.0,21993.0,10.0,7.7,225.0,56.0,175.0,3.1,6.9,14.18,0,1,0,0,5.5,456.0,0.49342105154951527,0.12280701727454602,0.3837719289829563,219930.0
87.0,26.2,23.4,30.0,76.5,904.0,35357.0,15.9,5.8,219.0,104.0,191.0,0.0,5.7,21.55,0,0,1,0,6.600000000000001,514.0,0.4260700380815758,0.2023346299565474,0.3715953300163515,562176.3
60.0,24.6,23.4,26.5,69.9,900.0,28235.0,11.4,6.5,190.0,94.0,249.0,1.2,7.7,16.68,1,0,0,0,3.1000000000000014,533.0,0.35647279482838123,0.1763602248098307,0.46716697848561545,321879.0
85.0,25.0,23.7,27.2,83.5,841.0,40262.0,15.7,8.2,170.0,57.0,171.0,0.0,5.9,18.09,0,1,0,0,3.5,398.0,0.42713567731875457,0.14321608004217065,0.429648240126512,632113.4
82.0,25.2,23.6,26.6,69.8,808.0,28225.0,15.9,6.9,151.0,50.0,241.0,0.0,6.9,19.97,0,0,0,1,3.0,442.0,0.34162895850310193,0.11312217168976885,0.5452488675446858,448777.5
82.0,26.6,24.4,27.8,73.2,1005.0,40129.0,16.0,6.6,203.0,72.0,175.0,1.2,6.7,21.84,0,1,0,0,3.400000000000002,450.0,0.45111111010864197,0.15999999964444445,0.38888888802469135,642064.0
67.0,26.3,24.7,28.1,88.3,844.0,19762.0,10.4,12.3,179.0,107.0,211.0,0.6,7.4,12.9,0,0,1,0,3.400000000000002,497.0,0.36016096507009865,0.2152917500698355,0.4245472828479934,205524.80000000002
61.0,25.1,22.3,26.2,70.5,1099.0,47358.0,15.5,8.0,169.0,97.0,177.0,2.7,7.3,18.59,0,1,0,0,3.8999999999999986,443.0,0.3814898411253051,0.21896162478789702,0.39954853182946154,734049.0
89.0,27.4,25.2,28.4,77.8,779.0,33224.0,13.2,9.2,157.0,82.0,210.0,0.0,6.7,11.63,0,1,0,0,3.1999999999999993,449.0,0.3496659234974033,0.18262806195405776,0.46770601232136744,438556.8
78.0,28.2,25.0,29.7,71.8,935.0,32950.0,15.5,8.2,206.0,58.0,228.0,3.8,6.0,11.37,1,0,0,0,4.699999999999999,492.0,0.41869918614085533,0.11788617862218256,0.4634146332044418,510725.0
80.0,24.8,23.8,26.0,78.8,638.0,28833.0,10.0,5.5,204.0,118.0,165.0,4.3,6.6,16.79,1,0,0,0,2.1999999999999993,487.0,0.41889116957106537,0.24229979416365546,0.3388090342118911,288330.0
64.0,26.3,23.8,29.0,69.5,764.0,45233.0,16.0,10.7,186.0,58.0,193.0,1.6,6.5,16.02,0,0,0,1,5.199999999999999,437.0,0.4256292896438689,0.13272311182443225,0.44164759624336936,723728.0
67.0,25.6,23.4,27.1,83.9,925.0,34951.0,15.8,7.9,166.0,120.0,200.0,1.5,6.1,15.27,0,0,1,0,3.700000000000003,486.0,0.3415637853054243,0.24691357973886094,0.4115226328981016,552225.8
79.0,24.2,23.1,25.7,73.4,563.0,37969.0,15.6,7.4,212.0,85.0,238.0,1.6,6.4,18.18,0,0,0,1,2.599999999999998,535.0,0.3962616815023146,0.15887850437592804,0.44485981225259846,592316.4
71.0,25.4,23.5,28.6,72.9,838.0,35281.0,12.5,4.8,241.0,103.0,218.0,0.7,6.8,23.4,0,1,0,0,5.100000000000001,562.0,0.4288256220127658,0.1832740210262028,0.387900355181672,441012.5
65.0,27.2,25.4,28.7,74.6,775.0,31892.0,13.9,7.7,209.0,77.0,181.0,2.3,6.0,13.37,0,1,0,0,3.3000000000000007,467.0,0.44753747227508034,0.1648822266276612,0.3875802989559308,443298.8
79.0,27.6,26.3,28.6,67.4,1116.0,31467.0,12.8,9.5,212.0,116.0,169.0,0.0,7.2,13.39,0,0,0,1,2.3000000000000007,497.0,0.4265593552785526,0.2334004019448684,0.34004024076450656,402777.60000000003
64.0,25.6,24.1,26.8,81.9,873.0,23154.0,12.3,6.8,185.0,84.0,249.0,1.3,6.5,17.51,0,1,0,0,2.6999999999999993,518.0,0.35714285645339217,0.16216216184910778,0.4806949797669981,284794.2
73.0,26.5,25.0,27.9,77.3,687.0,21096.0,12.1,6.4,224.0,103.0,158.0,0.3,6.5,20.79,0,0,1,0,2.8999999999999986,485.0,0.46185566915081305,0.21237113358273993,0.32577319520459136,255261.6
77.0,24.3,23.1,25.6,74.3,811.0,29867.0,10.0,9.0,220.0,72.0,167.0,2.7,6.9,11.65,0,0,1,0,2.5,459.0,0.47930283119977596,0.1568627447562903,0.3638344218652845,298670.0
80.0,25.9,24.7,28.0,74.6,869.0,31615.0,10.0,6.4,160.0,112.0,230.0,4.4,6.0,18.41,1,0,0,0,3.3000000000000007,502.0,0.31872509896668305,0.22310756927667816,0.4581673297646069,316150.0
88.0,24.4,21.9,27.4,75.7,691.0,36904.0,14.8,9.7,243.0,71.0,200.0,5.1,6.8,14.57,0,0,0,1,5.5,514.0,0.4727626449946252,0.13813229545110448,0.38910505760874503,546179.2000000001
89.0,26.9,25.2,28.7,80.2,897.0,28639.0,14.8,6.4,246.0,109.0,163.0,0.2,6.5,21.43,0,0,1,0,3.5,518.0,0.4749034739866728,0.21042471001848512,0.31467181406434014,423857.2
80.0,21.7,20.2,23.9,69.1,681.0,36466.0,14.5,5.5,176.0,72.0,159.0,0.0,6.9,18.02,1,0,0,0,3.6999999999999993,407.0,0.4324324313699449,0.17690417646952292,0.39066338970352976,528757.0
90.0,22.6,20.7,24.2,75.9,660.0,26632.0,10.0,8.8,231.0,86.0,206.0,2.1,6.9,12.05,0,1,0,0,3.5,523.0,0.4416825995378918,0.16443594614830603,0.3938814524017563,266320.0
61.0,22.8,20.7,24.7,77.1,939.0,25259.0,10.9,6.1,235.0,78.0,226.0,2.9,6.6,20.54,1,0,0,0,4.0,539.0,0.4359925780408301,0.14471243015823296,0.4192949899456494,275323.10000000003
89.0,23.9,22.5,25.4,76.7,825.0,31943.0,16.0,10.1,234.0,98.0,164.0,1.8,6.0,16.68,0,0,0,1,2.8999999999999986,496.0,0.47177419259722947,0.19758064476294224,0.33064516062369925,511088.0
74.0,22.2,20.9,24.3,76.3,759.0,32050.0,13.6,3.8,248.0,95.0,200.0,0.0,6.5,21.8,0,0,0,1,3.400000000000002,543.0,0.4567219144443427,0.1749539591621474,0.3683241245518893,435880.0
61.0,27.1,24.2,28.3,72.0,1037.0,33158.0,13.9,10.1,175.0,56.0,166.0,2.8,6.8,12.74,0,0,1,0,4.100000000000001,397.0,0.4408060442297077,0.14105793415350645,0.41813601909789416,460896.2
84.0,22.2,20.6,24.3,65.8,924.0,30286.0,10.9,4.6,165.0,57.0,205.0,3.1,6.2,21.75,0,0,0,1,3.6999999999999993,427.0,0.3864168609217404,0.13348946104569212,0.48009367569064715,330117.4
63.0,26.7,23.0,29.0,79.5,638.0,32257.0,13.5,10.9,192.0,55.0,181.0,1.3,7.1,11.74,1,0,0,0,6.0,428.0,0.448598129792995,0.1285046725969517,0.4228971952736047,435469.5
61.0,27.0,25.8,28.5,79.1,590.0,29752.0,10.0,10.7,232.0,69.0,179.0,1.2,6.5,13.64,0,1,0,0,2.6999999999999993,480.0,0.4833333323263889,0.14374999970052083,0.37291666588975697,297520.0
86.0,26.1,24.6,28.6,68.9,934.0,28052.0,10.8,5.5,163.0,90.0,190.0,0.4,6.3,18.52,0,0,1,0,4.0,443.0,0.36794582309718776,0.2031602704217601,0.4288939042237158,302961.60000000003
73.0,26.0,23.8,27.6,77.4,605.0,41336.0,13.8,4.9,156.0,72.0,187.0,2.3,6.7,24.67,0,0,1,0,3.8000000000000007,415.0,0.3759036135520395,0.17349397548555667,0.4506024085527653,570436.8
60.0,26.9,25.8,28.4,69.6,579.0,35902.0,14.8,7.3,238.0,56.0,232.0,0.6,6.8,17.37,1,0,0,0,2.599999999999998,526.0,0.4524714820295219,0.10646387812459339,0.44106463794474404,531349.6
88.0,21.8,20.8,23.7,68.6,970.0,33605.0,14.7,3.8,194.0,53.0,202.0,2.9,6.6,22.58,1,0,0,0,2.8999999999999986,449.0,0.43207126852545374,0.11804008882396416,0.4498886404234106,493993.5
87.0,22.3,19.6,23.4,70.3,777.0,30959.0,11.6,2.6,172.0,66.0,219.0,1.6,6.1,16.12,1,0,0,0,3.799999999999997,457.0,0.3763676140560884,0.14442013097501066,0.47921225278071716,359124.39999999997
66.0,25.6,24.1,27.2,76.6,742.0,40402.0,14.9,8.1,239.0,69.0,219.0,0.2,5.7,20.47,1,0,0,0,3.099999999999998,527.0,0.4535104355720865,0.1309297910229036,0.4155597715074767,601989.8
66.0,25.1,23.4,26.1,71.1,757.0,32541.0,12.1,7.9,179.0,73.0,214.0,4.5,5.7,10.28,0,0,0,1,2.700000000000003,466.0,0.38412017084952754,0.15665236017885759,0.45922746682569215,393746.1
77.0,25.7,23.2,27.1,72.3,1029.0,25581.0,10.0,4.8,202.0,98.0,213.0,2.3,6.7,20.42,0,1,0,0,3.900000000000002,513.0,0.39376218246829986,0.19103313802917518,0.4152046775532073,255810.0
63.0,26.5,24.2,29.3,73.6,458.0,18790.0,10.0,6.2,172.0,102.0,158.0,1.8,6.9,15.81,0,1,0,0,5.100000000000001,432.0,0.39814814722650893,0.2361111105645576,0.36574073989411865,187900.0
75.0,26.3,25.1,27.5,72.3,714.0,35066.0,13.4,9.3,214.0,95.0,201.0,0.0,6.4,11.05,1,0,0,0,2.3999999999999986,510.0,0.41960784231449444,0.18627450943867743,0.39411764628604384,469884.4
71.0,24.5,23.2,26.2,70.5,640.0,22919.0,10.0,9.9,197.0,69.0,164.0,0.0,6.0,13.25,0,0,1,0,3.0,430.0,0.45813953381828015,0.16046511590589507,0.3813953479502434,229190.0
78.0,26.7,25.7,28.0,86.2,693.0,33889.0,14.6,8.9,200.0,112.0,224.0,1.7,6.8,14.71,0,0,1,0,2.3000000000000007,536.0,0.37313432766206284,0.20895522349075518,0.41791044698151036,494779.39999999997
65.0,24.8,23.6,26.5,82.6,1163.0,29874.0,13.3,6.3,246.0,68.0,210.0,2.6,6.7,21.0,0,1,0,0,2.8999999999999986,524.0,0.469465647959035,0.12977099211875764,0.4007633580138104,397324.2
75.0,21.8,20.7,22.9,89.2,929.0,28595.0,11.4,5.6,187.0,67.0,203.0,0.9,6.9,19.16,0,0,1,0,2.1999999999999993,457.0,0.40919037109586354,0.14660831477766234,0.4442013119382903,325983.0
61.0,21.7,19.1,24.4,68.6,938.0,23742.0,10.0,6.2,246.0,101.0,172.0,1.5,6.5,20.0,0,0,1,0,5.299999999999997,519.0,0.47398843839308585,0.19460500925894988,0.331406550421182,237420.0
67.0,24.7,23.5,26.5,65.2,678.0,49424.0,15.9,4.5,217.0,119.0,203.0,1.2,6.6,30.64,0,0,1,0,3.0,539.0,0.40259740185046866,0.22077922036961184,0.37662337592463196,785841.6
76.0,25.5,24.3,27.4,78.0,1144.0,32731.0,13.9,8.5,184.0,73.0,198.0,1.2,7.0,14.14,0,0,1,0,3.099999999999998,455.0,0.40439560350682285,0.16043956008694601,0.43516483420842894,454960.9
69.0,23.2,19.3,26.9,72.0,750.0,36894.0,13.4,4.4,188.0,67.0,203.0,2.1,6.1,25.53,0,0,0,1,7.599999999999998,458.0,0.4104803484487329,0.14628820928758032,0.4432314400802807,494379.60000000003
77.0,27.6,26.3,29.6,75.4,876.0,28347.0,14.0,11.5,171.0,79.0,207.0,0.1,6.4,18.42,0,0,0,1,3.3000000000000007,457.0,0.3741794302534367,0.17286652040948244,0.45295404714889703,396858.0
77.0,22.9,21.4,25.0,76.8,646.0,38676.0,15.9,6.7,160.0,103.0,243.0,2.1,6.5,16.2,0,0,0,1,3.6000000000000014,506.0,0.31620553297192583,0.20355731185067724,0.4802371532011123,614948.4
70.0,26.7,24.0,30.1,70.4,678.0,21133.0,12.3,6.4,178.0,78.0,185.0,1.8,6.7,14.98,1,0,0,0,6.100000000000001,441.0,0.4036281169985757,0.17687074789825227,0.41950113283559837,259935.90000000002
81.0,25.7,23.0,27.8,66.4,816.0,31133.0,13.9,5.7,209.0,76.0,170.0,1.5,5.8,21.38,1,0,0,0,4.800000000000001,455.0,0.4593406583311194,0.16703296666586162,0.37362637280521677,432748.7
74.0,24.9,23.4,26.4,59.2,821.0,41344.0,12.7,9.0,200.0,66.0,242.0,0.0,5.9,15.05,0,1,0,0,3.0,508.0,0.39370078662657326,0.12992125958676917,0.4763779518181536,525068.7999999999
83.0,26.0,23.7,29.4,75.5,760.0,24297.0,11.5,10.7,192.0,58.0,192.0,4.9,6.1,10.4,0,0,1,0,5.699999999999999,442.0,0.43438913928871237,0.13122171916013187,0.43438913928871237,279415.5
